Category,Clean_Resume,Common Skills
Network Security Engineer,technical expertise cisco asa checkpoint firewall gaia splat palo alto firewall firewall tool cisco security csm checkpoint smart center palo alto panorama f5 load balancer ltm networking hand cisco router cisco switch security event rsaenvision ticketing tool bmc remedy service technology software language python vb scriptingeducation january january bachelor engineering information technology mumbai mumbai university senior network security analyst senior network security analyst enture skill firewall cisco security firewall checkpoint monthscompany enture install configure upgrade troubleshoot cisco asa firewall x includes single multi context firewall f5 ltm vip pool ssl offloading certificate renewal upgrade troubleshoot issue pulse secure juniper includes creating realm police remote es reverse proxy upgrade pac preparing design document hld lld ip schema network device per customer requirement data center environment incident change problem itil process key resiliency like firewall policy lockdown software upgrade firewall load balancer end end ordination firewall deployment tool cisco security manager x zensar technology install upgrade checkpoint firewall gaia r75 r77 policy deployment troubleshoot checkpoint firewall palo alto firewall cisco asa multiple site belongs u canada emea region configure upgrade troubleshoot cisco router cisco 29xx 28xx 19xx cisco switch cisco meraki ap meraki cloud f5 ltm troubleshooting operational issue infosys technology install configure upgrade troubleshoot checkpoint firewall cisco router switch configure monitor troubleshoot issue within organization lan wan customer connectivity network interface vendor service provider ensuring hardware software problem dealt efficiently effectively minimal downtime hcl comnet event moitoring administration rsa envision siem proficient researching traffic pattern identify false positive malicious traffic within id ip scanner qualis firewall writing correlation rule parser developing uds unsupported device log analyze large volume security event maintaining high quality analysis change exposure wipro technology administrator manage troubleshoot multi vendor network infrastructure consisting cisco juniper platform cisco router cisco stack wise switch 3750e es switch cisco chassis cisco asa firewall juniper sa ssl vpn provisioning troubleshooting es issue related rsa entrust 2fa user ounts taking network security device back weekly monthly basis,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,operating window linux ubuntu network technology cisco routing switching intervlan routing dynamic protocol e ripv2 ripng ospf eigrp static routing acl vtp vlan ehterchannel hsrp stp ipv6 lan troubleshooting structured network cabling cisco firewall fortinet firewall rhel network networking device cisco router 1800s 1900s 2600s 2900s 3600s 3800s 7200s cisco switch cisco catalyst 2900s 3700s 4850s hp proliant server dell server lenovo server fortinet firewall modem server technology ad rodc ftp print server sccm wds dhcp group policy dhcp server dns server ri server user policy computer policy backup technology server backup tool symantec backup exec 12d virtualisation vmware esxi vmware workstation oracle virtualbox gns3 network simulator education msc aisect university distance education b com jiwaji university sr network engineer sr network engineer cloudatix network skill cisco dhcp dns ftp lan monthscompany cloudatix network router switch server group policy client railwire railtel corporation india mumbai wifi ap railway station state sr network engineer earthing trenching equipment making plan preparing station wifi environment including cabling installation commissioning handing implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp troubleshooting lan wan infrastructure setting networking device cisco router switch coordinating network administrator implementation regular server application server security violation disk maintaining window based network installing configuring network printer assigning proper right shared drive user group assigning right ording organization requirement asha mmpc router switch server group policy client asha mmpc bali pali rajasthan dpmcu milknet server em server qms server executive implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp troubleshooting lan wan infrastructure setting networking device cisco router switch coordinating network administrator implementation regular server application server security violation disk maintaining window based network installing configuring network printer assigning proper right shared drive user group assigning right ording organization requirement interface techno router switch server group policy client scindia school fort gwalior mp implementation network engineer implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp linux o working troubleshooting complex lan infrastructure setting networking device cisco router switch coordinating network administrator implementation regular server application server security violation disk maintaining window professional based network installing configuring network printer installing server side software utility assigning proper right shared drive managing user ount interface techno network implementation client teva api india bhind mp implementation network support engineer implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp linux o working troubleshooting complex lan infrastructure setting networking device cisco router switch coordinating network administrator implementation maintenance check point endpoint security mi console laptop user regular server application server security violation disk logging monitoring call using ca unicenter service desk manager maintaining window xp professional based network installation troubleshooting microsoft outlook installing configuring network printer installing server side software utility assigning proper right shared drive managing user ount issue e token laptop user managing desktop laptop taking differential full backup server symantec backup exec 12d restoring got corrupted deleted identally handling escalation desktop call remote location monthly weekly report generation server preparing mi vendor inventory report nava bharat press p engineer server backup helpdesk sla monitoring incident hosting client meeting scheduled interval troubleshooting hardware troubleshooting additional qualification certification manual computerized ounting tally erp9 tally certification tally academy,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,skill set implementing troubleshooting network security solution planning implementation knowledge multi vendor firewall cisco asa checkpoint upto r juniper netscreen fortinet fwsm familiarity latest hardware network security technology excellent analytical problem solving skill skilled analyzing monitoring network security solution using variety monitoring solution zeno solarwinds cisco prime work multi client data center environment knowledge work firewall io upgrade f5 load balancer ssl certificate update rule f5 upgrade cisco router series nexus 5k 7k cisco switch series catalyst working knowledge bluecoat proxy knowledge itil process education september august bachelor engineering electronics pune college engineering university pune july february higher secondary certificate science pune sinhgad college university pune june march secondary school certificate ssc science pune e boy high school pune network security engineer network security engineer caput skill network security checkpoint cisco cisco asa cisco routing switching loadbalncing f5 security cisco vpn lan networking monthscompany caput work client shared network security infra plan implement troubleshoot customer request monitor datacenter infra work call engineer weekend provide office support capgemini india part uk india noc work client dedicated infra undergo client infra handover session streamline client boarding process act mentor junior attend weekly caab call represent critical change sungard availability service plan troubleshoot implement client network request work internet bw upgrade downgrade decommission dr test planning implementation setting l3vpn customer sungard software solution maintain client documentation work datacenter remediation dns record sungard availability service,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,skill set cisco certified network associate ccna basic knowledge networking ethernet medium ethernet communication ethernet communication device ipv4 subnetting supernetting basic routing switching es list network address translation nat virtual lan vlans cisco certified network associate ccna security basic security goal need different attack like es attack reconnaissance strategy basic firewall mitigation technique es control list private vlans vlan hopping ip source guard dhcp snooping authentication authorization ounting aaa ip security ipsec cisco certified network professional ccnp routing switching mpls routing concept eigrp ospf bgp switching virtual lan vlans spanning tree protocol stp queuing mpls multi protocol label switching basic idea working mode mpls penultimate hopping mpls cisco certified network professional security asa module knowledge control plane security plane security data plane security knowledge network telemetary ntp netflow logging nat fundamental asa firewall filtering technology asa mode deployment asa failover security context reputation based firewall identity firewall zone based firewall e title temperature controlled cooling fan academic sem simply sens temperature level turn fan temperature set limit developed aim control temperature device reduce damage device heating title automatic plant watering academic sem simply sens moisture level turn water pump moisture education january b e technology mumbai mumbai university h c mahatma gandhi high state board c mahatma gandhi high state board school junior college network security enginner network security engineer skill networking subnetting supernetting es list acls network address translation nat vlan aaa ipsec access control list dhcp snooping private vlan vlan hopping vpn routing protocol rip eigrp ospf bgp dm vpn switching control plane security data plane security plane security network telemetary firewall firewall filtering technology asa failovers zone based firewall reputation based firewall security context security monthscompany stormfur technology llp network security engineer stromfur technology llp august present troubleshoot firewall related incident customer solve technical problem relating installing security solution analyze security requirement network reviewed maintained cisco asa firewall router switch reviewed modified es control list acls network switching routing equipment needed maintain security standard participated core network team upgrade corporate network maintained network security technology service interacted client analyzed operational requirement install configured ipsec ssl vpn reviewed configured vlan routing protocol rip ospf eigrp nat support client various networking issue,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,communication skill writing skill english good certainly clear speaker comfortable speaking front audience easily facilitate meeting brainstorming session interpersonal skill friendly polite person positive attitude work well others deal difficult situation careful considerate manner learning skill high capacity learning pick new skill idea quickly generally thrive challenge enthusiasm creativity give edge difficult problem solving skill analytical skill help troubleshoot problem uncover root cause creative tenacious education july april bachelor science information technology mumbai akbar peerbhoy college comm eco university mumbai june april jaunpur uttar pradesh janta inter college jaunpur may april jaunpur uttar pradesh inter college jaunpur network security engineer skill network security network administration firewall vpn routing switching monthscompany karvy innotech managing network mahindra mahindra financial service limited internal pan india level installation setup troubleshooting tuning diagnostics maintenance security related equipment maintaining network device router switch firewall wi fi device troubleshoot performance availability issue security device firewall utm content filtering solution handling daily call related network network security manage administer vpn connectivity organization client implement policy change configure url filtering security policy utm appliance monitor alert received monitoring take appropriate action based defined process follow sla procedure already defined security device ordinating isps like tata airtel reliance vodafone sify tikona hcl comnet wan related issue troubleshooting site site ipsec vpn ho remote branch maintaining inventory monthly basis network device lan connectivity issue crimping rack mounting reporting ciso mahindra finance network related query solution,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,technical expertise cisco asa checkpoint firewall gaia splat palo alto firewall firewall tool cisco security csm checkpoint smart center palo alto panorama f5 load balancer ltm networking hand cisco router cisco switch security event rsaenvision ticketing tool bmc remedy service technology software language python vb scriptingeducation january january bachelor engineering information technology mumbai mumbai university senior network security analyst senior network security analyst enture skill firewall cisco security firewall checkpoint monthscompany enture install configure upgrade troubleshoot cisco asa firewall x includes single multi context firewall f5 ltm vip pool ssl offloading certificate renewal upgrade troubleshoot issue pulse secure juniper includes creating realm police remote es reverse proxy upgrade pac preparing design document hld lld ip schema network device per customer requirement data center environment incident change problem itil process key resiliency like firewall policy lockdown software upgrade firewall load balancer end end ordination firewall deployment tool cisco security manager x zensar technology install upgrade checkpoint firewall gaia r75 r77 policy deployment troubleshoot checkpoint firewall palo alto firewall cisco asa multiple site belongs u canada emea region configure upgrade troubleshoot cisco router cisco 29xx 28xx 19xx cisco switch cisco meraki ap meraki cloud f5 ltm troubleshooting operational issue infosys technology install configure upgrade troubleshoot checkpoint firewall cisco router switch configure monitor troubleshoot issue within organization lan wan customer connectivity network interface vendor service provider ensuring hardware software problem dealt efficiently effectively minimal downtime hcl comnet event moitoring administration rsa envision siem proficient researching traffic pattern identify false positive malicious traffic within id ip scanner qualis firewall writing correlation rule parser developing uds unsupported device log analyze large volume security event maintaining high quality analysis change exposure wipro technology administrator manage troubleshoot multi vendor network infrastructure consisting cisco juniper platform cisco router cisco stack wise switch 3750e es switch cisco chassis cisco asa firewall juniper sa ssl vpn provisioning troubleshooting es issue related rsa entrust 2fa user ounts taking network security device back weekly monthly basis,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,operating window linux ubuntu network technology cisco routing switching intervlan routing dynamic protocol e ripv2 ripng ospf eigrp static routing acl vtp vlan ehterchannel hsrp stp ipv6 lan troubleshooting structured network cabling cisco firewall fortinet firewall rhel network networking device cisco router 1800s 1900s 2600s 2900s 3600s 3800s 7200s cisco switch cisco catalyst 2900s 3700s 4850s hp proliant server dell server lenovo server fortinet firewall modem server technology ad rodc ftp print server sccm wds dhcp group policy dhcp server dns server ri server user policy computer policy backup technology server backup tool symantec backup exec 12d virtualisation vmware esxi vmware workstation oracle virtualbox gns3 network simulator education msc aisect university distance education b com jiwaji university sr network engineer sr network engineer cloudatix network skill cisco dhcp dns ftp lan monthscompany cloudatix network router switch server group policy client railwire railtel corporation india mumbai wifi ap railway station state sr network engineer earthing trenching equipment making plan preparing station wifi environment including cabling installation commissioning handing implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp troubleshooting lan wan infrastructure setting networking device cisco router switch coordinating network administrator implementation regular server application server security violation disk maintaining window based network installing configuring network printer assigning proper right shared drive user group assigning right ording organization requirement asha mmpc router switch server group policy client asha mmpc bali pali rajasthan dpmcu milknet server em server qms server executive implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp troubleshooting lan wan infrastructure setting networking device cisco router switch coordinating network administrator implementation regular server application server security violation disk maintaining window based network installing configuring network printer assigning proper right shared drive user group assigning right ording organization requirement interface techno router switch server group policy client scindia school fort gwalior mp implementation network engineer implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp linux o working troubleshooting complex lan infrastructure setting networking device cisco router switch coordinating network administrator implementation regular server application server security violation disk maintaining window professional based network installing configuring network printer installing server side software utility assigning proper right shared drive managing user ount interface techno network implementation client teva api india bhind mp implementation network support engineer implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp linux o working troubleshooting complex lan infrastructure setting networking device cisco router switch coordinating network administrator implementation maintenance check point endpoint security mi console laptop user regular server application server security violation disk logging monitoring call using ca unicenter service desk manager maintaining window xp professional based network installation troubleshooting microsoft outlook installing configuring network printer installing server side software utility assigning proper right shared drive managing user ount issue e token laptop user managing desktop laptop taking differential full backup server symantec backup exec 12d restoring got corrupted deleted identally handling escalation desktop call remote location monthly weekly report generation server preparing mi vendor inventory report nava bharat press p engineer server backup helpdesk sla monitoring incident hosting client meeting scheduled interval troubleshooting hardware troubleshooting additional qualification certification manual computerized ounting tally erp9 tally certification tally academy,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,skill set implementing troubleshooting network security solution planning implementation knowledge multi vendor firewall cisco asa checkpoint upto r juniper netscreen fortinet fwsm familiarity latest hardware network security technology excellent analytical problem solving skill skilled analyzing monitoring network security solution using variety monitoring solution zeno solarwinds cisco prime work multi client data center environment knowledge work firewall io upgrade f5 load balancer ssl certificate update rule f5 upgrade cisco router series nexus 5k 7k cisco switch series catalyst working knowledge bluecoat proxy knowledge itil process education september august bachelor engineering electronics pune college engineering university pune july february higher secondary certificate science pune sinhgad college university pune june march secondary school certificate ssc science pune e boy high school pune network security engineer network security engineer caput skill network security checkpoint cisco cisco asa cisco routing switching loadbalncing f5 security cisco vpn lan networking monthscompany caput work client shared network security infra plan implement troubleshoot customer request monitor datacenter infra work call engineer weekend provide office support capgemini india part uk india noc work client dedicated infra undergo client infra handover session streamline client boarding process act mentor junior attend weekly caab call represent critical change sungard availability service plan troubleshoot implement client network request work internet bw upgrade downgrade decommission dr test planning implementation setting l3vpn customer sungard software solution maintain client documentation work datacenter remediation dns record sungard availability service,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,skill set cisco certified network associate ccna basic knowledge networking ethernet medium ethernet communication ethernet communication device ipv4 subnetting supernetting basic routing switching es list network address translation nat virtual lan vlans cisco certified network associate ccna security basic security goal need different attack like es attack reconnaissance strategy basic firewall mitigation technique es control list private vlans vlan hopping ip source guard dhcp snooping authentication authorization ounting aaa ip security ipsec cisco certified network professional ccnp routing switching mpls routing concept eigrp ospf bgp switching virtual lan vlans spanning tree protocol stp queuing mpls multi protocol label switching basic idea working mode mpls penultimate hopping mpls cisco certified network professional security asa module knowledge control plane security plane security data plane security knowledge network telemetary ntp netflow logging nat fundamental asa firewall filtering technology asa mode deployment asa failover security context reputation based firewall identity firewall zone based firewall e title temperature controlled cooling fan academic sem simply sens temperature level turn fan temperature set limit developed aim control temperature device reduce damage device heating title automatic plant watering academic sem simply sens moisture level turn water pump moisture education january b e technology mumbai mumbai university h c mahatma gandhi high state board c mahatma gandhi high state board school junior college network security enginner network security engineer skill networking subnetting supernetting es list acls network address translation nat vlan aaa ipsec access control list dhcp snooping private vlan vlan hopping vpn routing protocol rip eigrp ospf bgp dm vpn switching control plane security data plane security plane security network telemetary firewall firewall filtering technology asa failovers zone based firewall reputation based firewall security context security monthscompany stormfur technology llp network security engineer stromfur technology llp august present troubleshoot firewall related incident customer solve technical problem relating installing security solution analyze security requirement network reviewed maintained cisco asa firewall router switch reviewed modified es control list acls network switching routing equipment needed maintain security standard participated core network team upgrade corporate network maintained network security technology service interacted client analyzed operational requirement install configured ipsec ssl vpn reviewed configured vlan routing protocol rip ospf eigrp nat support client various networking issue,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,communication skill writing skill english good certainly clear speaker comfortable speaking front audience easily facilitate meeting brainstorming session interpersonal skill friendly polite person positive attitude work well others deal difficult situation careful considerate manner learning skill high capacity learning pick new skill idea quickly generally thrive challenge enthusiasm creativity give edge difficult problem solving skill analytical skill help troubleshoot problem uncover root cause creative tenacious education july april bachelor science information technology mumbai akbar peerbhoy college comm eco university mumbai june april jaunpur uttar pradesh janta inter college jaunpur may april jaunpur uttar pradesh inter college jaunpur network security engineer skill network security network administration firewall vpn routing switching monthscompany karvy innotech managing network mahindra mahindra financial service limited internal pan india level installation setup troubleshooting tuning diagnostics maintenance security related equipment maintaining network device router switch firewall wi fi device troubleshoot performance availability issue security device firewall utm content filtering solution handling daily call related network network security manage administer vpn connectivity organization client implement policy change configure url filtering security policy utm appliance monitor alert received monitoring take appropriate action based defined process follow sla procedure already defined security device ordinating isps like tata airtel reliance vodafone sify tikona hcl comnet wan related issue troubleshooting site site ipsec vpn ho remote branch maintaining inventory monthly basis network device lan connectivity issue crimping rack mounting reporting ciso mahindra finance network related query solution,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,technical expertise cisco asa checkpoint firewall gaia splat palo alto firewall firewall tool cisco security csm checkpoint smart center palo alto panorama f5 load balancer ltm networking hand cisco router cisco switch security event rsaenvision ticketing tool bmc remedy service technology software language python vb scriptingeducation january january bachelor engineering information technology mumbai mumbai university senior network security analyst senior network security analyst enture skill firewall cisco security firewall checkpoint monthscompany enture install configure upgrade troubleshoot cisco asa firewall x includes single multi context firewall f5 ltm vip pool ssl offloading certificate renewal upgrade troubleshoot issue pulse secure juniper includes creating realm police remote es reverse proxy upgrade pac preparing design document hld lld ip schema network device per customer requirement data center environment incident change problem itil process key resiliency like firewall policy lockdown software upgrade firewall load balancer end end ordination firewall deployment tool cisco security manager x zensar technology install upgrade checkpoint firewall gaia r75 r77 policy deployment troubleshoot checkpoint firewall palo alto firewall cisco asa multiple site belongs u canada emea region configure upgrade troubleshoot cisco router cisco 29xx 28xx 19xx cisco switch cisco meraki ap meraki cloud f5 ltm troubleshooting operational issue infosys technology install configure upgrade troubleshoot checkpoint firewall cisco router switch configure monitor troubleshoot issue within organization lan wan customer connectivity network interface vendor service provider ensuring hardware software problem dealt efficiently effectively minimal downtime hcl comnet event moitoring administration rsa envision siem proficient researching traffic pattern identify false positive malicious traffic within id ip scanner qualis firewall writing correlation rule parser developing uds unsupported device log analyze large volume security event maintaining high quality analysis change exposure wipro technology administrator manage troubleshoot multi vendor network infrastructure consisting cisco juniper platform cisco router cisco stack wise switch 3750e es switch cisco chassis cisco asa firewall juniper sa ssl vpn provisioning troubleshooting es issue related rsa entrust 2fa user ounts taking network security device back weekly monthly basis,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,operating window linux ubuntu network technology cisco routing switching intervlan routing dynamic protocol e ripv2 ripng ospf eigrp static routing acl vtp vlan ehterchannel hsrp stp ipv6 lan troubleshooting structured network cabling cisco firewall fortinet firewall rhel network networking device cisco router 1800s 1900s 2600s 2900s 3600s 3800s 7200s cisco switch cisco catalyst 2900s 3700s 4850s hp proliant server dell server lenovo server fortinet firewall modem server technology ad rodc ftp print server sccm wds dhcp group policy dhcp server dns server ri server user policy computer policy backup technology server backup tool symantec backup exec 12d virtualisation vmware esxi vmware workstation oracle virtualbox gns3 network simulator education msc aisect university distance education b com jiwaji university sr network engineer sr network engineer cloudatix network skill cisco dhcp dns ftp lan monthscompany cloudatix network router switch server group policy client railwire railtel corporation india mumbai wifi ap railway station state sr network engineer earthing trenching equipment making plan preparing station wifi environment including cabling installation commissioning handing implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp troubleshooting lan wan infrastructure setting networking device cisco router switch coordinating network administrator implementation regular server application server security violation disk maintaining window based network installing configuring network printer assigning proper right shared drive user group assigning right ording organization requirement asha mmpc router switch server group policy client asha mmpc bali pali rajasthan dpmcu milknet server em server qms server executive implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp troubleshooting lan wan infrastructure setting networking device cisco router switch coordinating network administrator implementation regular server application server security violation disk maintaining window based network installing configuring network printer assigning proper right shared drive user group assigning right ording organization requirement interface techno router switch server group policy client scindia school fort gwalior mp implementation network engineer implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp linux o working troubleshooting complex lan infrastructure setting networking device cisco router switch coordinating network administrator implementation regular server application server security violation disk maintaining window professional based network installing configuring network printer installing server side software utility assigning proper right shared drive managing user ount interface techno network implementation client teva api india bhind mp implementation network support engineer implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp linux o working troubleshooting complex lan infrastructure setting networking device cisco router switch coordinating network administrator implementation maintenance check point endpoint security mi console laptop user regular server application server security violation disk logging monitoring call using ca unicenter service desk manager maintaining window xp professional based network installation troubleshooting microsoft outlook installing configuring network printer installing server side software utility assigning proper right shared drive managing user ount issue e token laptop user managing desktop laptop taking differential full backup server symantec backup exec 12d restoring got corrupted deleted identally handling escalation desktop call remote location monthly weekly report generation server preparing mi vendor inventory report nava bharat press p engineer server backup helpdesk sla monitoring incident hosting client meeting scheduled interval troubleshooting hardware troubleshooting additional qualification certification manual computerized ounting tally erp9 tally certification tally academy,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Database,expe ise db sql database tool sql server postgresql oracle 11gr2 redhat linux oracle linux window server oracle 11g r2 proficient oracle database installation creation database gui silent dbca architecture file management space management user management creating assigning privilege 11gr2 troubleshooting hand control file redolog archive undo management configuring listener os tnsnames os file netmgr netca generating awr report addm ash report diagnose problem database backup cloning duplicate hot cold backup rman flashback expdp impdp implemented oracle11gr2 rac oracle linux service troubleshooting rac crsctl srvctl installation configuration rac add remove node rac configuration physical standby database guard su essfully upgraded psu patching patch strength good communication self confident adapt work enjoy lead player patient listener quick learner capable explaining solving b e computer engineering higher secondary certificate dr dy patil jr college database administrator database administrator dba marketplace database backup linux sql server sql dba marketplace title eboss datafeed mfdb rms indiainx standard enterprise redhat linux postgresql duration feb till date bombay stock exchange bse asia first fastest stock exchange world speed micro second one leading exchange group provides efficient transparent market trading equity currency debt instrument derivative mutual fund bse sme largest sme listed continues grow steady pace postgresql redhat linux o cluster postgresql high availability ha pacemaker coordinated developer linux database participated implementation new release production installed configured postgresql source package redhat linux server performed postgresql server management task e backup restore configuration blocking tablespace creation troubleshooting storage disaster recovery dr setup built san emc configured ldap authentication gssapi authentication window linux postgresql configured logical replication database server hot standby postgresql server faster database backup method schema tablespace backup configured maximum connection database linux server installed tds fdw source linked server connect heterogeneous database required extension backup configuration pitr base backup mssql day day administration live sql server participated live primary recovery pr disaster recovery dr participated pr dr mock new release production configured linked server transactional replication maintenance task like database backup restore recovery scheduled maintenance plan installed configured sql server standalone sql cluster server maintained security database providing appropriate sql logins permission user demand rollouts sql server migration exposure handling production understand client requirement performed sql server service pack upgrade hot fix handled multiple sql instance window sql cluster built emc san mssql db cluster active active active passive server availability group aag ha dr setup san raid level building supporting sql cluster server san bse bombay stock exchange window server r2 r2 enterprise standard,sql pl/sql database administration mysql postgresql oracle mongodb cassandra database design normalization data recovery query optimization distributed databases database tuning replication sharding cluster management etl data warehousing real-time db redis database security compliance
Database,expertise microsoft window server r2 database sql server sybase ase server oracle mongodb monitoring ticketing tool hp service manager solar wind dpa jira mongodb ops manager web server ii database tool ssms dbartisan studio 3t snapshot manager sql servereducation b tech computer gulbarga karnataka pdacoe gulbarga autonomous institution database administrator ii database administrator iii bny mellon international operation sql dba le bny mellon international operation sql server installation configuration database server slipstream setup maintenance per standard policy standalone well cluster latest service pack installation ssrs uploading rdls assigning correct source report grant necessary es user developer reporting website aware ssis designing package well create manage logins user database assigning permission per request resolving user login migration sql server server higher version setup database refresh qa dev uat fixing orphaned user troubleshoot related part multiple work developer provide required testing qa uat dev lead dr test database participate database purge archive writing code automating database administration task automating dr task start agent multiple server restore database shipped database without manual intervention online database post dr provide vendor database follow vendor call timely escalate next level update predefined timeline installation configuration smsql window server schedule creation deletion clone sql server maintain backup smsql mongodb server installation configuration mongodb server creation database collection creation new user grant es ops manager monitor database server ops manager oracle sybase server managing maintaining multiple instance database linux window server monitoring daily includes backup refresh maintenance hewlett packard sale payroll softenger installation sql server standalone well window cluster latest service pack sql server installation slipstream installation reporting service creating logins user assigning permission per request security audit logins includes maintenance unused orphan user logins create maintain daily weekly maintenance plan includes backup index rebuild reorganize update statistic database consistency check create linked server ensure connectivity server monitor disk space proactively space management file shrinking monitor blocking deadlock open transaction running query highlight costly query developer configure deadlock blocking maintain implementing high availability like shipping alwayson mirroring troubleshooting also replication su essfully completed migration database one server performing dr drill online offline quarterly basis power shell scripting monitor restart sql service get email service status maintain tn entry oracle client per client request interacting customer requirement contacting customer update status handling service request every stage resolution managing proper escalation notification matrix level,sql pl/sql database administration mysql postgresql oracle mongodb cassandra database design normalization data recovery query optimization distributed databases database tuning replication sharding cluster management etl data warehousing real-time db redis database security compliance
Database,window server xp tool litespeed idera sql safe ssms upgrade advisor sql server profiler scom diagnostic manager remedy jira infopa tivoli tdp backup tool sql pack databasesms sql server r2 oracle 10g netezza microsoft azure master computer pune indira college pune lead database administrator microsoft certified professional database administration sql server r2 sql server microsoft azure le availabiity group le database mirroring le tuning le shipping le installation upgrade migration patching le ensono employment transfer part acquisition ensono sql server database administration microsoft certified professional database administration sql server r2 sql server r2 installation upgrade administration microsoft azure certified understanding azure vm azure storage azure network azure ad azure sql database incident management change management problem management sql server database participating meeting conference call client service delivery manager improvement participated quarterly dr creation sip service improvement plan handling high severity provided rca availability group database mirroring replication clustering shipping basic understanding oracle netezza provided call office hour weekend resource shift management sql dba offshore multi client center service provided kt monitor guide trainee sql server r2 installation configuration administration availability group shipping database mirroring clustering participated pci scan report perform installation security hot fix service pack sql server remove vulnerability participated holmes bot automation implementation sql pack tool service request incident critical conference call provide dba critical tuning sql server 2008r2 window server 2008r2 mphasis mphasis sql server r2 installation configuration administration availability group shipping database mirroring clustering performed sql server patching daily report like cluster failover backup ag l mirror report server disk space report service request incident critical participated quarterly dr conference call provide dba critical provided window patching ag mirror cluster failover failback database health check performed health check market open server provided update market open call deeply resolution finding root cause tuning sql server 2008r2 window server 2008r2 synechron sql server oracle netezza database task sql server r2 installation upgrade administration done capacity planning database growth sql server troubleshooting shipping mirroring sql server 2008r2 window server 2008r2 oracle 10g rac synechron synechron pursued depth training oracle 11g architecture sql server sql server 2008r2 window server 2008r2 oracle 10g synechron version change schema pe8 version ee11 version per process given oracle 11g mastek sql server r2 installation upgrade administration database backup restore performed sql server audit database mirroring replication shipping clustering supported uat prod performed deployment document review deployment sql server 2008r2 window server 2008r2 mastek pp pp provides master management procurement module dairy designed coded tested customized erp per requirement core java postgresql,sql pl/sql database administration mysql postgresql oracle mongodb cassandra database design normalization data recovery query optimization distributed databases database tuning replication sharding cluster management etl data warehousing real-time db redis database security compliance
