Category,Clean_Resume,Common Skills
Network Security Engineer,technical expertise cisco asa checkpoint firewall gaia splat palo alto firewall firewall tool cisco security csm checkpoint smart center palo alto panorama f5 load balancer ltm networking hand cisco router cisco switch security event rsaenvision ticketing tool bmc remedy service technology software language python vb scriptingeducation january january bachelor engineering information technology mumbai mumbai university senior network security analyst senior network security analyst enture skill firewall cisco security firewall checkpoint monthscompany enture install configure upgrade troubleshoot cisco asa firewall x includes single multi context firewall f5 ltm vip pool ssl offloading certificate renewal upgrade troubleshoot issue pulse secure juniper includes creating realm police remote es reverse proxy upgrade pac preparing design document hld lld ip schema network device per customer requirement data center environment incident change problem itil process key resiliency like firewall policy lockdown software upgrade firewall load balancer end end ordination firewall deployment tool cisco security manager x zensar technology install upgrade checkpoint firewall gaia r75 r77 policy deployment troubleshoot checkpoint firewall palo alto firewall cisco asa multiple site belongs u canada emea region configure upgrade troubleshoot cisco router cisco 29xx 28xx 19xx cisco switch cisco meraki ap meraki cloud f5 ltm troubleshooting operational issue infosys technology install configure upgrade troubleshoot checkpoint firewall cisco router switch configure monitor troubleshoot issue within organization lan wan customer connectivity network interface vendor service provider ensuring hardware software problem dealt efficiently effectively minimal downtime hcl comnet event moitoring administration rsa envision siem proficient researching traffic pattern identify false positive malicious traffic within id ip scanner qualis firewall writing correlation rule parser developing uds unsupported device log analyze large volume security event maintaining high quality analysis change exposure wipro technology administrator manage troubleshoot multi vendor network infrastructure consisting cisco juniper platform cisco router cisco stack wise switch 3750e es switch cisco chassis cisco asa firewall juniper sa ssl vpn provisioning troubleshooting es issue related rsa entrust 2fa user ounts taking network security device back weekly monthly basis,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,skill set implementing troubleshooting network security solution planning implementation knowledge multi vendor firewall cisco asa checkpoint upto r juniper netscreen fortinet fwsm familiarity latest hardware network security technology excellent analytical problem solving skill skilled analyzing monitoring network security solution using variety monitoring solution zeno solarwinds cisco prime work multi client data center environment knowledge work firewall io upgrade f5 load balancer ssl certificate update rule f5 upgrade cisco router series nexus 5k 7k cisco switch series catalyst working knowledge bluecoat proxy knowledge itil process education september august bachelor engineering electronics pune college engineering university pune july february higher secondary certificate science pune sinhgad college university pune june march secondary school certificate ssc science pune e boy high school pune network security engineer network security engineer caput skill network security checkpoint cisco cisco asa cisco routing switching loadbalncing f5 security cisco vpn lan networking monthscompany caput work client shared network security infra plan implement troubleshoot customer request monitor datacenter infra work call engineer weekend provide office support capgemini india part uk india noc work client dedicated infra undergo client infra handover session streamline client boarding process act mentor junior attend weekly caab call represent critical change sungard availability service plan troubleshoot implement client network request work internet bw upgrade downgrade decommission dr test planning implementation setting l3vpn customer sungard software solution maintain client documentation work datacenter remediation dns record sungard availability service,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,technical expertise cisco asa checkpoint firewall gaia splat palo alto firewall firewall tool cisco security csm checkpoint smart center palo alto panorama f5 load balancer ltm networking hand cisco router cisco switch security event rsaenvision ticketing tool bmc remedy service technology software language python vb scriptingeducation january january bachelor engineering information technology mumbai mumbai university senior network security analyst senior network security analyst enture skill firewall cisco security firewall checkpoint monthscompany enture install configure upgrade troubleshoot cisco asa firewall x includes single multi context firewall f5 ltm vip pool ssl offloading certificate renewal upgrade troubleshoot issue pulse secure juniper includes creating realm police remote es reverse proxy upgrade pac preparing design document hld lld ip schema network device per customer requirement data center environment incident change problem itil process key resiliency like firewall policy lockdown software upgrade firewall load balancer end end ordination firewall deployment tool cisco security manager x zensar technology install upgrade checkpoint firewall gaia r75 r77 policy deployment troubleshoot checkpoint firewall palo alto firewall cisco asa multiple site belongs u canada emea region configure upgrade troubleshoot cisco router cisco 29xx 28xx 19xx cisco switch cisco meraki ap meraki cloud f5 ltm troubleshooting operational issue infosys technology install configure upgrade troubleshoot checkpoint firewall cisco router switch configure monitor troubleshoot issue within organization lan wan customer connectivity network interface vendor service provider ensuring hardware software problem dealt efficiently effectively minimal downtime hcl comnet event moitoring administration rsa envision siem proficient researching traffic pattern identify false positive malicious traffic within id ip scanner qualis firewall writing correlation rule parser developing uds unsupported device log analyze large volume security event maintaining high quality analysis change exposure wipro technology administrator manage troubleshoot multi vendor network infrastructure consisting cisco juniper platform cisco router cisco stack wise switch 3750e es switch cisco chassis cisco asa firewall juniper sa ssl vpn provisioning troubleshooting es issue related rsa entrust 2fa user ounts taking network security device back weekly monthly basis,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,network security engineer recognized expertise secure network architecture achieving certified ethical hacker ceh focus protecting network skill risk vulnerability assessment network policy,"Risk Management, Vulnerability Assessment, Network Policies"
Network Security Engineer,technical expertise cisco asa checkpoint firewall gaia splat palo alto firewall firewall tool cisco security csm checkpoint smart center palo alto panorama f5 load balancer ltm networking hand cisco router cisco switch security event rsaenvision ticketing tool bmc remedy service technology software language python vb scriptingeducation january january bachelor engineering information technology mumbai mumbai university senior network security analyst senior network security analyst enture skill firewall cisco security firewall checkpoint monthscompany enture install configure upgrade troubleshoot cisco asa firewall x includes single multi context firewall f5 ltm vip pool ssl offloading certificate renewal upgrade troubleshoot issue pulse secure juniper includes creating realm police remote es reverse proxy upgrade pac preparing design document hld lld ip schema network device per customer requirement data center environment incident change problem itil process key resiliency like firewall policy lockdown software upgrade firewall load balancer end end ordination firewall deployment tool cisco security manager x zensar technology install upgrade checkpoint firewall gaia r75 r77 policy deployment troubleshoot checkpoint firewall palo alto firewall cisco asa multiple site belongs u canada emea region configure upgrade troubleshoot cisco router cisco 29xx 28xx 19xx cisco switch cisco meraki ap meraki cloud f5 ltm troubleshooting operational issue infosys technology install configure upgrade troubleshoot checkpoint firewall cisco router switch configure monitor troubleshoot issue within organization lan wan customer connectivity network interface vendor service provider ensuring hardware software problem dealt efficiently effectively minimal downtime hcl comnet event moitoring administration rsa envision siem proficient researching traffic pattern identify false positive malicious traffic within id ip scanner qualis firewall writing correlation rule parser developing uds unsupported device log analyze large volume security event maintaining high quality analysis change exposure wipro technology administrator manage troubleshoot multi vendor network infrastructure consisting cisco juniper platform cisco router cisco stack wise switch 3750e es switch cisco chassis cisco asa firewall juniper sa ssl vpn provisioning troubleshooting es issue related rsa entrust 2fa user ounts taking network security device back weekly monthly basis,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,skill set cisco certified network associate ccna basic knowledge networking ethernet medium ethernet communication ethernet communication device ipv4 subnetting supernetting basic routing switching es list network address translation nat virtual lan vlans cisco certified network associate ccna security basic security goal need different attack like es attack reconnaissance strategy basic firewall mitigation technique es control list private vlans vlan hopping ip source guard dhcp snooping authentication authorization ounting aaa ip security ipsec cisco certified network professional ccnp routing switching mpls routing concept eigrp ospf bgp switching virtual lan vlans spanning tree protocol stp queuing mpls multi protocol label switching basic idea working mode mpls penultimate hopping mpls cisco certified network professional security asa module knowledge control plane security plane security data plane security knowledge network telemetary ntp netflow logging nat fundamental asa firewall filtering technology asa mode deployment asa failover security context reputation based firewall identity firewall zone based firewall e title temperature controlled cooling fan academic sem simply sens temperature level turn fan temperature set limit developed aim control temperature device reduce damage device heating title automatic plant watering academic sem simply sens moisture level turn water pump moisture education january b e technology mumbai mumbai university h c mahatma gandhi high state board c mahatma gandhi high state board school junior college network security enginner network security engineer skill networking subnetting supernetting es list acls network address translation nat vlan aaa ipsec access control list dhcp snooping private vlan vlan hopping vpn routing protocol rip eigrp ospf bgp dm vpn switching control plane security data plane security plane security network telemetary firewall firewall filtering technology asa failovers zone based firewall reputation based firewall security context security monthscompany stormfur technology llp network security engineer stromfur technology llp august present troubleshoot firewall related incident customer solve technical problem relating installing security solution analyze security requirement network reviewed maintained cisco asa firewall router switch reviewed modified es control list acls network switching routing equipment needed maintain security standard participated core network team upgrade corporate network maintained network security technology service interacted client analyzed operational requirement install configured ipsec ssl vpn reviewed configured vlan routing protocol rip ospf eigrp nat support client various networking issue,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,network security engineer deep understanding cloud security holding certification cisco ccna security skill risk network policy vulnerability assessment,"Risk Management, Network Policies, Vulnerability Assessment"
Network Security Engineer,skill set implementing troubleshooting network security solution planning implementation knowledge multi vendor firewall cisco asa checkpoint upto r juniper netscreen fortinet fwsm familiarity latest hardware network security technology excellent analytical problem solving skill skilled analyzing monitoring network security solution using variety monitoring solution zeno solarwinds cisco prime work multi client data center environment knowledge work firewall io upgrade f5 load balancer ssl certificate update rule f5 upgrade cisco router series nexus 5k 7k cisco switch series catalyst working knowledge bluecoat proxy knowledge itil process education september august bachelor engineering electronics pune college engineering university pune july february higher secondary certificate science pune sinhgad college university pune june march secondary school certificate ssc science pune e boy high school pune network security engineer network security engineer caput skill network security checkpoint cisco cisco asa cisco routing switching loadbalncing f5 security cisco vpn lan networking monthscompany caput work client shared network security infra plan implement troubleshoot customer request monitor datacenter infra work call engineer weekend provide office support capgemini india part uk india noc work client dedicated infra undergo client infra handover session streamline client boarding process act mentor junior attend weekly caab call represent critical change sungard availability service plan troubleshoot implement client network request work internet bw upgrade downgrade decommission dr test planning implementation setting l3vpn customer sungard software solution maintain client documentation work datacenter remediation dns record sungard availability service,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,technical expertise cisco asa checkpoint firewall gaia splat palo alto firewall firewall tool cisco security csm checkpoint smart center palo alto panorama f5 load balancer ltm networking hand cisco router cisco switch security event rsaenvision ticketing tool bmc remedy service technology software language python vb scriptingeducation january january bachelor engineering information technology mumbai mumbai university senior network security analyst senior network security analyst enture skill firewall cisco security firewall checkpoint monthscompany enture install configure upgrade troubleshoot cisco asa firewall x includes single multi context firewall f5 ltm vip pool ssl offloading certificate renewal upgrade troubleshoot issue pulse secure juniper includes creating realm police remote es reverse proxy upgrade pac preparing design document hld lld ip schema network device per customer requirement data center environment incident change problem itil process key resiliency like firewall policy lockdown software upgrade firewall load balancer end end ordination firewall deployment tool cisco security manager x zensar technology install upgrade checkpoint firewall gaia r75 r77 policy deployment troubleshoot checkpoint firewall palo alto firewall cisco asa multiple site belongs u canada emea region configure upgrade troubleshoot cisco router cisco 29xx 28xx 19xx cisco switch cisco meraki ap meraki cloud f5 ltm troubleshooting operational issue infosys technology install configure upgrade troubleshoot checkpoint firewall cisco router switch configure monitor troubleshoot issue within organization lan wan customer connectivity network interface vendor service provider ensuring hardware software problem dealt efficiently effectively minimal downtime hcl comnet event moitoring administration rsa envision siem proficient researching traffic pattern identify false positive malicious traffic within id ip scanner qualis firewall writing correlation rule parser developing uds unsupported device log analyze large volume security event maintaining high quality analysis change exposure wipro technology administrator manage troubleshoot multi vendor network infrastructure consisting cisco juniper platform cisco router cisco stack wise switch 3750e es switch cisco chassis cisco asa firewall juniper sa ssl vpn provisioning troubleshooting es issue related rsa entrust 2fa user ounts taking network security device back weekly monthly basis,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,network security engineer led identity es certified cisco ccna security ensuring robust security measure skill intrusion detection vulnerability assessment risk,"Intrusion Detection, Vulnerability Assessment, Risk Management"
Network Security Engineer,operating window linux ubuntu network technology cisco routing switching intervlan routing dynamic protocol e ripv2 ripng ospf eigrp static routing acl vtp vlan ehterchannel hsrp stp ipv6 lan troubleshooting structured network cabling cisco firewall fortinet firewall rhel network networking device cisco router 1800s 1900s 2600s 2900s 3600s 3800s 7200s cisco switch cisco catalyst 2900s 3700s 4850s hp proliant server dell server lenovo server fortinet firewall modem server technology ad rodc ftp print server sccm wds dhcp group policy dhcp server dns server ri server user policy computer policy backup technology server backup tool symantec backup exec 12d virtualisation vmware esxi vmware workstation oracle virtualbox gns3 network simulator education msc aisect university distance education b com jiwaji university sr network engineer sr network engineer cloudatix network skill cisco dhcp dns ftp lan monthscompany cloudatix network router switch server group policy client railwire railtel corporation india mumbai wifi ap railway station state sr network engineer earthing trenching equipment making plan preparing station wifi environment including cabling installation commissioning handing implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp troubleshooting lan wan infrastructure setting networking device cisco router switch coordinating network administrator implementation regular server application server security violation disk maintaining window based network installing configuring network printer assigning proper right shared drive user group assigning right ording organization requirement asha mmpc router switch server group policy client asha mmpc bali pali rajasthan dpmcu milknet server em server qms server executive implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp troubleshooting lan wan infrastructure setting networking device cisco router switch coordinating network administrator implementation regular server application server security violation disk maintaining window based network installing configuring network printer assigning proper right shared drive user group assigning right ording organization requirement interface techno router switch server group policy client scindia school fort gwalior mp implementation network engineer implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp linux o working troubleshooting complex lan infrastructure setting networking device cisco router switch coordinating network administrator implementation regular server application server security violation disk maintaining window professional based network installing configuring network printer installing server side software utility assigning proper right shared drive managing user ount interface techno network implementation client teva api india bhind mp implementation network support engineer implementing maintaining backup schedule upgrading backup cisco router installation administration window server r2 r2 active directory ftp dns dhcp tftp linux o working troubleshooting complex lan infrastructure setting networking device cisco router switch coordinating network administrator implementation maintenance check point endpoint security mi console laptop user regular server application server security violation disk logging monitoring call using ca unicenter service desk manager maintaining window xp professional based network installation troubleshooting microsoft outlook installing configuring network printer installing server side software utility assigning proper right shared drive managing user ount issue e token laptop user managing desktop laptop taking differential full backup server symantec backup exec 12d restoring got corrupted deleted identally handling escalation desktop call remote location monthly weekly report generation server preparing mi vendor inventory report nava bharat press p engineer server backup helpdesk sla monitoring incident hosting client meeting scheduled interval troubleshooting hardware troubleshooting additional qualification certification manual computerized ounting tally erp9 tally certification tally academy,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,network security engineer recognized expertise endpoint protection achieving certified information security professional cissp focus protecting network skill risk security protocol firewall,"Risk Management, Security Protocols, Firewall Management"
Network Security Engineer,skill set implementing troubleshooting network security solution planning implementation knowledge multi vendor firewall cisco asa checkpoint upto r juniper netscreen fortinet fwsm familiarity latest hardware network security technology excellent analytical problem solving skill skilled analyzing monitoring network security solution using variety monitoring solution zeno solarwinds cisco prime work multi client data center environment knowledge work firewall io upgrade f5 load balancer ssl certificate update rule f5 upgrade cisco router series nexus 5k 7k cisco switch series catalyst working knowledge bluecoat proxy knowledge itil process education september august bachelor engineering electronics pune college engineering university pune july february higher secondary certificate science pune sinhgad college university pune june march secondary school certificate ssc science pune e boy high school pune network security engineer network security engineer caput skill network security checkpoint cisco cisco asa cisco routing switching loadbalncing f5 security cisco vpn lan networking monthscompany caput work client shared network security infra plan implement troubleshoot customer request monitor datacenter infra work call engineer weekend provide office support capgemini india part uk india noc work client dedicated infra undergo client infra handover session streamline client boarding process act mentor junior attend weekly caab call represent critical change sungard availability service plan troubleshoot implement client network request work internet bw upgrade downgrade decommission dr test planning implementation setting l3vpn customer sungard software solution maintain client documentation work datacenter remediation dns record sungard availability service,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Network Security Engineer,technical expertise cisco asa checkpoint firewall gaia splat palo alto firewall firewall tool cisco security csm checkpoint smart center palo alto panorama f5 load balancer ltm networking hand cisco router cisco switch security event rsaenvision ticketing tool bmc remedy service technology software language python vb scriptingeducation january january bachelor engineering information technology mumbai mumbai university senior network security analyst senior network security analyst enture skill firewall cisco security firewall checkpoint monthscompany enture install configure upgrade troubleshoot cisco asa firewall x includes single multi context firewall f5 ltm vip pool ssl offloading certificate renewal upgrade troubleshoot issue pulse secure juniper includes creating realm police remote es reverse proxy upgrade pac preparing design document hld lld ip schema network device per customer requirement data center environment incident change problem itil process key resiliency like firewall policy lockdown software upgrade firewall load balancer end end ordination firewall deployment tool cisco security manager x zensar technology install upgrade checkpoint firewall gaia r75 r77 policy deployment troubleshoot checkpoint firewall palo alto firewall cisco asa multiple site belongs u canada emea region configure upgrade troubleshoot cisco router cisco 29xx 28xx 19xx cisco switch cisco meraki ap meraki cloud f5 ltm troubleshooting operational issue infosys technology install configure upgrade troubleshoot checkpoint firewall cisco router switch configure monitor troubleshoot issue within organization lan wan customer connectivity network interface vendor service provider ensuring hardware software problem dealt efficiently effectively minimal downtime hcl comnet event moitoring administration rsa envision siem proficient researching traffic pattern identify false positive malicious traffic within id ip scanner qualis firewall writing correlation rule parser developing uds unsupported device log analyze large volume security event maintaining high quality analysis change exposure wipro technology administrator manage troubleshoot multi vendor network infrastructure consisting cisco juniper platform cisco router cisco stack wise switch 3750e es switch cisco chassis cisco asa firewall juniper sa ssl vpn provisioning troubleshooting es issue related rsa entrust 2fa user ounts taking network security device back weekly monthly basis,firewalls vpns ids/ips ssl/tls ssh vulnerability assessment pentesting intrusion detection iso 27001 nist cryptography siems digital forensics firewall configuration network security policies dlp cissp cism
Python Developer,network engineer span lnetworkspan engineer network engineer northrop grumman colorado spring co network engineer northrop grumman schriever afb co june cisco routersswitchesfirewallsips internal external routing protocol tcp ip type encryption device network timing system microsoft window rhel computing knowledge inwith disa stigs isersa nexus devicesnxos cisco firepowerfmc familiar solar wind network software suite microsoft visio diagramming network security engineer boundary mantech peterson afb co june june administers manages operates maintains installs configures air force network boundary device technology cisco catalyst router switch 4510re performs boundary protection operation maintenance air force information network afin operation langley afb va palo alto network firewall palo alto network panorama palo alto pa5020 bluecoat proxy symantec blue coat sg810 blue coat sgs46020 dell power edge 2650r720xd firewall cisco adaptive security appliance asa splunk solarwinds monitoring powershell wireshark network analyzer secure c putty action remedy system ar bmc remedy network operation tech iii century linkfederal colorado spring co july june remotely troubleshot repaired applicationsservices responded escalation trouble report isolation problem mobilization capable affecting resolution manner least disrupts software hardware identify diagnose network status established system requirement identified directive coordinatedestablished network engineer security requirement program vendor capability managed participated enterpriselevel encompassing system network sannasstorage performed system backup recovery monitored antivirus server implemented software patch security required reacted quickly competently identify track document escalate resolve immediate network vulnerabilitiesthreats conducted risk assessment identify possible security violation assessed risk factor advised vulnerability attack variety source procedure method protection system oversawmonitored technical status system equipment address potential technical problem inspected analyzed equipmentsystems determine maintenance repair requirement developed implemented detailed standard operation procedure dealing network center operation provided status provided afterhours oncall basis required network administrator lockheed martin qatar aludeid air base february february maintenance operation cisco router series switch maintenance operation backup planning network router switch maintenance operation ofhardware software upgrade firewall vpns crypto device analyzing troubleshooting military network maintenance operation monitoring troubleshooting diagnostics radio system bc3 jr2 ie long haul communication lhc gd decision system urc radiovhfuhf gps receiver amti rf watt amplifier bantam patch panel testingloopback motorola iridium phonesmodem trivec avant antenna system urc antenna nal iridium antenna array tng bp solar panel array outback charge controller acnodes pc monitor telex vega ip223 power distribution unitcurrent sensor moxa ip serial converter raritan kvm switch raven vox module operation maintenance terminal laptop operation maintenance fiber optic modem single mode sm multimode mm operation maintenance tims signal meter power multi meter communication system analyzer operation maintenance swedish drive away vsat terminal satellite modem cdm600 series dmd15 series slm om73 operation maintenance test equipment fireberd spectrum analyzer oscilloscope operation maintenance microsoft window operating system network engineer mantech colorado spring co january january analyze network esstrends resolve bandwidth mission critical system troubleshoot monitor maintainall aspect lanwanvpn network high availability paralleldevelopment production review snmp alert useprotocolline analyzer sniffer conduct log forensics order determine root cause analysis resolution complex monitored availability reliability lanwan circuit router cisco switch cisco firewall encryptors cisco asa kg175d knowledge layer technology stp vlans network administrator itt industry camp anaconda iq october october maintaining operating cisco series catalyst switch maintaining operating cisco series router monitored availability reliability lanwan circuit troubleshoot lanwan connectivity configured cisco unified call manager voice ip voip analyzed report outagescorrective action theater networkoperations center performed vlan cisco vmps snmpc secure c solar wind administer network provided complex network action remedy system document troubleshoot resolve network supported network function instructed noc personnel network protocol policy function performed thorough knowledge subnetting switching cisco io software upgrade network system engineer lc wright inc schriever afb co october october performed troubleshooting fcc100 timeserveroptimux csudsu digital link general datacomm cisco switch pixfirewall switch multicasting router timeplex canoga perkins multiplexer fluke fireberdoscilloscope cisco whats gold adhered icrdc change request process technicallyproficient troubleshooting configuring lanwan systemenvironment planning implementing task requirement communicated daily peer status open ongoing knowledgeable ensured member follows standard operatingprocedures network field engineer boeing inc schriever afb co june october identified network related trouble notification call alert troubletickets provided proper network outagesanomaliesthrough internal external reporting escalated problem ina ordance maintenance control mmc process andprocedures analyzed reported network data modified network device notified asapplicable commercial communication system configuring andtroubleshooting dwdm sonet ip based equipment along t1ds3circuits part second third level network help resolve moreindepth network problem performed maintenance task removal replacement cablescircuit card line replaceable unit lru replacement updated computerized inventory maintenance system cimmsand performed minor logistics task performed supported daily network operation maintenance thelong haul communication lhc portion function performed knowledgeable routersswitches server hub cryptographic equipment cabling system network system engineer coact inc schriever afb co january june installed enterprise network cisco device atm switch csudsu muxs cryptographic devicesand cabling optical fiber worldwide connectivity upgraded configured network system composed ciscoappliances operating atmt1 wan multilayered switch gigabit lanoperating eigrp ospf routing protocol ensured daily connectivity lanwan network pcunix cryptographic security connection worldwide configuringand troubleshooting fastlane kg75 fastlane kg175 network encryption system kg84 kg94 kiv19 kiv19a kiv7 researched dealing hardware migration upgrade providingtechnical allow urate cost saving engineeringsolutions assisted designing planning lanwan architecture provided excellent network communication engineer honeywell schriever afb co january december installation technician oao corporation schriever afb co august december communication technician u army january august bachelor degree system university phoenix certificate regis university school professional study graduate program skill cisco security,python django flask scripting data analysis pandas numpy web scraping beautifulsoup scrapy api development fastapi django rest pytest unittest pyramid bottle asyncio orm sqlalchemy packaging kafka rabbitmq
Python Developer,manager estimator span lprojectspan span lmanagerspan estimator manager estimator koni hospitality chula vista ca authorized u employer manager estimator koni hospitality san diego ca plan aspect highend hospitality milliondollar budget managing domestic international involves coordinating design manufacturing installation ffe hospitality product completing quantity takeoff providing cost analysis interpreting processing rfqs generating cost estimate organizing bid bond communicating sub trade determine financial completing managing fastpaced dynamic technical deliverable budget timeline throughout phase coordination task among member internal vendorsubcontractor needed meet goal ensure completion schedule within budget constraint appropriate quality standard scope selected contribution increased ontime deliverable generating competitive estimate helped increase approval ratio contract purchase order manager dynamic communication tijuana mx oversaw integration ip telephony switching routing infrastructure video conference cctv control es networking system initiation closure strong relationship clientele performing contract clear communication channel vendor throughout mexico usa ensured completed smoothly time budget interacted product sale relationship technology delivery crossfunctional coordinated prepared proposal qualification package schedule scope proposal opportunity maximize profitability selected contribution contract achieved renew current maintenance agreement increased current contract su essfully completed 1m annual budget consultant manager northwest mexico managed technology integrator endusers specializing networking physical security developed led training program technician provided refresher course training program advanced technician specific platform developed strong partnership integrator guided win bid numerous worth 65m performed outstanding outsourcing integrator channel manager northwest mexico recruited developed integration channel strengthened relationship existing acted trusted advisor collaborate managed integration channel winning key increased regional market share additional manager dynamic communication information transport system structured cabling special engineer wilshire technology tijuana mexico manager kojo worldwide rosarito mexico mba finance cetys universidad tijuana mx bachelor science computer science telecommunication engineering tecnologico de baja california university additional information overall handson managing coordinating medium largescale infrastructure ensuring delivered ontime within scope within budget ability stakeholder gain consensus overall objective fastpaced establishing maintaining relationship vendor subcontractor risk identification mitigation strategy financial includes budget creation tracking reporting proficient portfolio visio m smartsheet asana monday relationship salesforce microsoft dynamic ensuring smooth day day execution communication resolving coordinating internal meeting across kickoff meeting handover meeting daily production meeting ability read architectural plan review evaluate develop cost estimate prepare quote purchase order cost analysis bilingual fluent english spanish,python django flask scripting data analysis pandas numpy web scraping beautifulsoup scrapy api development fastapi django rest pytest unittest pyramid bottle asyncio orm sqlalchemy packaging kafka rabbitmq
Python Developer,front end developer span lfrontspanspan lendspanspan ldeveloperspan front end developer ace plumbing rooter inc daly city ca authorized u employer front end developer ace plumbing rooter inc san francisco ca taking ownership implementing optimizing frontend knack implementing good looking ui without compromising usability essibility software development san francisco bay area taking care optimization test bug developing responsive layout bringing life mobile friendly ui front end developer delivering optimizing intuitive fluid helped growth analyst research test deploy range optimization strategy daily basis coordinator russia college russia volunteered coordinator two startup company directly engineer built system ground many different helped bringing company next level codify academy san francisco ca skill adobe photoshop ajax api ui interface javascript git cs jquery link,python django flask scripting data analysis pandas numpy web scraping beautifulsoup scrapy api development fastapi django rest pytest unittest pyramid bottle asyncio orm sqlalchemy packaging kafka rabbitmq
